NGA,PolID,Time,PCA0,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10
Cahokia,USMisPa,700,-4.210972347430808,-0.9182453862961936,0.22034671380488913,0.1528676805186329,-0.16183424361580753,0.33295721302618564,-0.208233214298034,0.5222812216471696,0.05004477791732115,-0.2277639653586881,-0.03655304061169167
Cahokia,USMisSp,800,-3.4757433008751204,-0.07108152367212185,-0.01854908743017339,0.2769057356829044,-0.03775591819224058,0.3694528986295772,-0.04699498797441726,0.16751048957999576,0.09581047920526661,-0.16701990815935092,-0.030751953499723865
Cahokia,USMisME,900,-2.9412084094241373,-0.5957839287258637,-0.3824138346610224,0.21001710419173936,-0.28496434663886044,-0.059429996580690175,-0.17344025285955275,0.04865124740836378,0.22460304833681335,-0.07861679024910415,-0.03803092140495704
Cahokia,USMisME,1000,-2.828936324901112,-0.5327164201754443,-0.4705654089960894,0.26092937139757555,-0.31548585464625883,0.042525512949151606,-0.29647763635503116,0.2739975173041827,0.24170895462320538,-0.1051277029362026,-0.039524485321095995
Cahokia,USCahoE,1100,-1.5180695513171238,0.6645237780457627,-0.998261391771532,0.3217763720709462,-0.3823723154150067,0.05902250236417499,-0.1849789912116256,-0.29946704198412144,-0.040748718600396215,-0.153926520595884,0.007837069778649982
Cahokia,USCahoL,1200,-1.5202937243564032,0.678271884166767,-0.9465801639557,0.3297319618045442,-0.40251500777387234,0.0012213435757191737,-0.19395434010812185,-0.2552524886080749,-0.06640376612272861,-0.1653826992782947,0.009232061895410178
Cahokia,USMisSd,1300,-1.9663520328006965,0.270137685901411,-0.8210747304620452,0.2754989227209512,-0.4263036708311781,0.11948436171076819,-0.2870595998363363,-0.2601552522368754,-0.13026340571742148,-0.21790195903050388,0.008125285689025569
Cahokia,USOneot,1400,-2.8277378855967576,-0.36824221662842554,0.11841692775313023,0.25912541047239496,0.03733857925644766,-0.3550207511019219,0.007033119087343317,0.21485676246877025,0.07675778242465169,-0.09170268648904926,-0.07331472108442341
Cahokia,USOneot,1500,-2.8277378855967576,-0.36824221662842554,0.11841692775313023,0.25912541047239496,0.03733857925644766,-0.3550207511019219,0.007033119087343317,0.21485676246877025,0.07675778242465169,-0.09170268648904926,-0.07331472108442341
Cahokia,USOneot,1600,-2.5100785055031527,-0.1781325592763352,-0.3735836037023592,0.2562773914683874,0.2165915905777407,0.04930424932481551,0.16130280197004945,-0.22126896070759458,0.1324137519966636,-0.024992054722392455,0.022454380218262477
Cahokia,USIllin,1700,-2.0069275287636694,0.475642054683836,0.5031455058696048,0.20430422925087027,0.5305915989017309,-0.26249214739471377,-0.10978273771706361,0.01024894309280645,-0.07561983748553773,0.3619965225130119,0.010774461772836162
Cambodian Basin,KhFunaE,300,2.467345497678878,-0.9073139312282784,1.1773202118563375,-0.4060877102266419,0.17766000365013157,-0.8617445011813596,0.6855891123819161,0.1524677646688091,-0.12056491649808701,0.2328073353380303,-0.05960387947067339
Cambodian Basin,KhFunaE,400,2.467345497678878,-0.9073139312282784,1.1773202118563375,-0.4060877102266419,0.17766000365013157,-0.8617445011813596,0.6855891123819161,0.1524677646688091,-0.12056491649808701,0.2328073353380303,-0.05960387947067339
Cambodian Basin,KhFunaE,500,2.467345497678878,-0.9073139312282784,1.1773202118563375,-0.4060877102266419,0.17766000365013157,-0.8617445011813596,0.6855891123819161,0.1524677646688091,-0.12056491649808701,0.2328073353380303,-0.05960387947067339
Cambodian Basin,KhFunaL,600,2.233638589214012,-1.000344261932204,1.289469379020075,-0.40235808722885436,0.22553883360958515,-0.5292481312991043,0.41650357382840913,0.15084681270971165,0.22117563409941018,0.2626568300327262,-0.017722786819014017
Cambodian Basin,KhChenl,700,3.0923230137937874,-0.1194668880409638,0.47540455207988547,-0.8406377336490443,-0.026818220035731057,-0.002200767223927829,0.47620447818817807,-0.12820028562445498,-0.04023679932578259,0.18423891348206808,0.0021913009600915963
Cambodian Basin,KhChenl,800,3.279567516752866,0.0016675265515792392,0.1703782586286728,-0.8482279119420654,0.09458959648448513,0.27401013268528546,0.5610607446329643,-0.41664722974301743,0.055825095641776755,0.2425190470688043,0.03743840627395355
Cambodian Basin,KhAngkE,900,3.945825710440544,0.0921084936270607,-0.06506214816458653,-0.37801326539686525,0.05069779554658962,0.19933148935253464,0.20516373160409085,-0.18111323211320418,-0.056843466741059695,0.16881337382045022,0.015926492949986427
Cambodian Basin,KhAngkE,1000,3.6265647430389634,-0.20346317428078642,0.24461563930055832,-0.4380046448236461,-0.02049076066216251,0.10267092262463011,-0.001556049654779869,0.08866701144673761,0.23835421485935498,0.20684739333173902,0.0616339503094864
Cambodian Basin,KhAngkC,1100,3.9366574284684615,0.04674651276985747,-0.2284533767573995,-0.3946321484778114,0.1378333428067576,0.515061004145364,0.10180771668098643,-0.20092711653804934,0.29786519063004213,0.2582468090904993,-0.010688596576045036
Cambodian Basin,KhAngkC,1200,3.9366574284684615,0.04674651276985747,-0.2284533767573995,-0.3946321484778114,0.1378333428067576,0.515061004145364,0.10180771668098643,-0.20092711653804934,0.29786519063004213,0.2582468090904993,-0.010688596576045036
Cambodian Basin,KhAngkL,1300,3.7021622865739685,-0.029927470006103452,-0.30690801927443173,-0.5391295176967229,0.07936857058278736,0.7098298940523751,0.13801757550028468,-0.14657728866071204,0.09586100568548896,0.2001966629335068,-0.018746696452890958
Cambodian Basin,KhAngkL,1400,3.7021622865739685,-0.029927470006103452,-0.30690801927443173,-0.5391295176967229,0.07936857058278736,0.7098298940523751,0.13801757550028468,-0.14657728866071204,0.09586100568548896,0.2001966629335068,-0.018746696452890958
Cambodian Basin,KhCambd,1500,3.5973451260309592,-0.3636661542887652,0.12805697170108052,-0.3482279271476495,-0.13404945683522046,0.27734272447417674,-0.28193278485083484,0.7353837421608517,0.14818412414430554,0.1024715312744784,0.0011652096795907205
Cambodian Basin,ThAyuth,1600,3.522672458298756,-0.3211613435425223,0.02962507461853785,0.3862499129470858,0.5009257259811367,0.21377332611025424,0.32454235507258083,0.1297212201994839,-0.3022868575593626,0.22364095682937474,0.03758432416736647
Cambodian Basin,ThAyuth,1700,3.4473599418640357,-0.559287729882875,-0.15649462398219746,0.3696662795435249,0.48605408541801376,0.2867315306677803,0.3921944560436235,0.1800612107963215,-0.5685089333072187,0.15908750831377433,0.07759507689407556
Cambodian Basin,ThRattn,1800,3.575316918184441,-0.19752218938421193,0.23740245572331353,0.3817389616184121,0.5251452622241037,0.1623977627412417,0.22606106011895452,0.20962040353237893,-0.07115696036466011,0.17686661190073621,-0.021800139243520658
Central Java,IdMedng,800,2.3543376198523958,-1.3222567894143005,1.103214448069136,-0.04876350789362966,-0.3597901311557127,-0.8110135721791858,-0.05986929470733222,0.02424522203981346,0.13829925311524185,-0.08853596809869668,-0.03676413071980218
Central Java,IdMedng,900,2.410473662686677,-1.2907230351150276,1.0591386608304716,-0.023307374321472948,-0.37505088509234574,-0.7600358174772059,-0.12138798652574624,0.13691835700512073,0.14685220631644302,-0.10179142442170201,-0.037510911040338955
Central Java,IdMedng,1000,2.410473662686677,-1.2907230351150276,1.0591386608304716,-0.023307374321472948,-0.37505088509234574,-0.7600358174772059,-0.12138798652574624,0.13691835700512073,0.14685220631644302,-0.10179142442170201,-0.037510911040338955
Central Java,IdKedir,1100,2.982619106063196,-0.9407250002589398,0.03917962196182421,0.01912150202652786,-0.13182987860075504,0.13509204506294178,-0.01185050795347292,-0.3920357566588658,0.26696089318515775,0.01542333457187553,-0.11803503432716293
Central Java,IdKedir,1200,3.1094882097274357,-0.85075861319994,-0.17752914705433603,0.01572757386613418,-0.047392639009173246,0.3294199549600319,0.05265857518448991,-0.5978980580145702,0.3258773982946084,0.054551080577059596,-0.12260943464695537
Central Java,IdMajap,1300,3.4191518957769884,-0.22328442824222064,0.04285489786461616,-0.3757641920728661,-0.325000150647981,-0.2238522162329437,0.3388214116423377,-0.3307098852287744,0.054657002616618794,-0.02125737815587616,0.007314668083649042
Central Java,IdMajap,1400,3.4191518957769884,-0.22328442824222064,0.04285489786461616,-0.3757641920728661,-0.325000150647981,-0.2238522162329437,0.3388214116423377,-0.3307098852287744,0.054657002616618794,-0.02125737815587616,0.007314668083649042
Central Java,IdMajap,1500,3.4191518957769884,-0.22328442824222064,0.04285489786461616,-0.3757641920728661,-0.325000150647981,-0.2238522162329437,0.3388214116423377,-0.3307098852287744,0.054657002616618794,-0.02125737815587616,0.007314668083649042
Central Java,IdMatrm,1600,3.3382196262984056,-0.7237255460164074,-0.008040491952033465,-0.3190016333690187,-0.48945786929914703,-0.2939930083152724,0.0990819232171899,-0.3069770585240601,-0.09630713388525305,-0.07066049752651696,-0.0049627017000380275
Central Java,IdMatrm,1700,3.3382196262984056,-0.7237255460164074,-0.008040491952033465,-0.3190016333690187,-0.48945786929914703,-0.2939930083152724,0.0990819232171899,-0.3069770585240601,-0.09630713388525305,-0.07066049752651696,-0.0049627017000380275
Chuuk Islands,FmTrukE,1800,-3.126070881685847,-1.1516790441282305,0.9217046490708742,0.453019752360133,-0.8856786396823507,1.6019121000100964,0.5320191722114154,0.5614718928897837,0.31647592368907473,0.356155805034338,0.10364661848852243
Chuuk Islands,FmTrukL,1900,0.4894044782293291,-2.136440878080119,0.7871516695190381,0.9931838854949033,-0.36074220255033645,0.5889831508880267,-0.777096190349729,-0.3362781182563583,-0.6607019912487025,0.5472357544840527,-0.047012844129127804
Cuzco,PeCuzLF,100,-2.524882783316563,0.8960340731419089,-0.5475615246950404,-0.0065476514514424345,-0.3533499462952623,0.2548158253350201,0.21865121415359007,0.4689430635285279,-0.642275280809982,-0.3711884858666997,0.11899346134181694
Cuzco,PeCuzE1,200,-2.6241888244135914,0.666173469590105,-0.5746204311068659,0.010921718856664236,-0.24148683652122924,0.43478053531622596,0.06068302378045989,0.36360418466427935,-0.00583976231829383,-0.18704425915302791,-0.01308394735745757
Cuzco,PeCuzE1,300,-2.7525127665818707,0.6188741032894478,-0.14905697586283304,0.0596352106169654,-0.4329441131035675,-0.06540764848829939,0.005887089737733375,0.7730197136530503,-0.34756202991811896,-0.31832243580342395,0.022230431575748624
Cuzco,PeCuzE1,400,-2.680256105594205,0.6245770830138124,-0.5098755399941631,-0.015484910788455269,-0.2282714282069299,0.4682421616536824,-0.010603535231752297,0.3748618640298776,0.20786160208494003,-0.1367809446396557,0.014796414714662785
Cuzco,PeCuzE2,500,-2.601834796739635,0.79044678323603,-0.49456500371849443,0.052339750253654935,-0.2563681553365731,0.40481854468232825,0.04174410529368756,0.340462697629874,-0.1016746246807171,-0.22808310881222707,-0.03123830750102165
Cuzco,PeCuzE2,600,-2.601834796739635,0.79044678323603,-0.49456500371849443,0.052339750253654935,-0.2563681553365731,0.40481854468232825,0.04174410529368756,0.340462697629874,-0.1016746246807171,-0.22808310881222707,-0.03123830750102165
Cuzco,PeWari*,700,-0.2824340783580888,0.9873715893560142,-1.4535594733349186,-0.48503118161744513,-0.5589723699248847,-0.5795135008582037,0.15456470833953756,0.0707041844139405,0.1345399644810195,0.2911956334865528,0.07478780792283306
Cuzco,PeWari*,800,-0.2824340783580888,0.9873715893560142,-1.4535594733349186,-0.48503118161744513,-0.5589723699248847,-0.5795135008582037,0.15456470833953756,0.0707041844139405,0.1345399644810195,0.2911956334865528,0.07478780792283306
Cuzco,PeWari*,900,-0.2824340783580888,0.9873715893560142,-1.4535594733349186,-0.48503118161744513,-0.5589723699248847,-0.5795135008582037,0.15456470833953756,0.0707041844139405,0.1345399644810195,0.2911956334865528,0.07478780792283306
Cuzco,PeCuzL1,1000,-1.89222569011608,0.5266642992684478,-1.2102545801933233,0.22932477000292692,-0.11542776532810438,0.3450222021815506,0.14143670016229482,0.5931197658334513,0.07959423848542395,-0.01785263123825366,-0.019515894133788035
Cuzco,PeCuzL1,1100,-1.89222569011608,0.5266642992684478,-1.2102545801933233,0.22932477000292692,-0.11542776532810438,0.3450222021815506,0.14143670016229482,0.5931197658334513,0.07959423848542395,-0.01785263123825366,-0.019515894133788035
Cuzco,PeCuzL1,1200,-1.89222569011608,0.5266642992684478,-1.2102545801933233,0.22932477000292692,-0.11542776532810438,0.3450222021815506,0.14143670016229482,0.5931197658334513,0.07959423848542395,-0.01785263123825366,-0.019515894133788035
Cuzco,PeCuzL2,1300,-1.0411728733455081,0.6741026784509747,-1.664828337226326,-0.21980247779942036,-0.503879107529877,0.10211941257688392,0.052907351948957244,0.10512689640448332,0.2935547800292894,0.07536177778647192,-0.059859179894533855
Cuzco,PeInca*,1400,1.1154858208006375,1.8703505473256137,-1.2400065433567415,-0.1578905910720971,-0.40921089041364855,-0.8545849527011402,-0.3446683316539447,0.41741476781866865,-0.3189572026365033,0.5526874406594293,-0.04058333971601045
Cuzco,PeInca*,1500,1.0458100842482503,1.7794328252294425,-1.227883473417306,-0.19147560375001482,-0.3879034630066775,-0.7744313075236589,-0.40855410489321303,0.4177246255191812,-0.12674110951048986,0.5988836472388099,0.0054078695349729575
Deccan,InDecNL,-2700,-3.099287106775021,-0.06318208967085576,0.010122134479223546,-0.13101401689018563,0.11946530110789527,0.2418075896366767,0.15984193874171512,-0.394835304931724,0.1949858534461184,-0.07181587826908425,-0.07101453738696811
Deccan,InDecNL,-2600,-3.099287106775021,-0.06318208967085576,0.010122134479223546,-0.13101401689018563,0.11946530110789527,0.2418075896366767,0.15984193874171512,-0.394835304931724,0.1949858534461184,-0.07181587826908425,-0.07101453738696811
Deccan,InDecNL,-2500,-3.099287106775021,-0.06318208967085576,0.010122134479223546,-0.13101401689018563,0.11946530110789527,0.2418075896366767,0.15984193874171512,-0.394835304931724,0.1949858534461184,-0.07181587826908425,-0.07101453738696811
Deccan,InDecNL,-2400,-3.099287106775021,-0.06318208967085576,0.010122134479223546,-0.13101401689018563,0.11946530110789527,0.2418075896366767,0.15984193874171512,-0.394835304931724,0.1949858534461184,-0.07181587826908425,-0.07101453738696811
Deccan,InDecNL,-2300,-3.099287106775021,-0.06318208967085576,0.010122134479223546,-0.13101401689018563,0.11946530110789527,0.2418075896366767,0.15984193874171512,-0.394835304931724,0.1949858534461184,-0.07181587826908425,-0.07101453738696811
Deccan,InDecNL,-2200,-3.099287106775021,-0.06318208967085576,0.010122134479223546,-0.13101401689018563,0.11946530110789527,0.2418075896366767,0.15984193874171512,-0.394835304931724,0.1949858534461184,-0.07181587826908425,-0.07101453738696811
Deccan,InDecNL,-2100,-3.099287106775021,-0.06318208967085576,0.010122134479223546,-0.13101401689018563,0.11946530110789527,0.2418075896366767,0.15984193874171512,-0.394835304931724,0.1949858534461184,-0.07181587826908425,-0.07101453738696811
Deccan,InDecNL,-2000,-3.099287106775021,-0.06318208967085576,0.010122134479223546,-0.13101401689018563,0.11946530110789527,0.2418075896366767,0.15984193874171512,-0.394835304931724,0.1949858534461184,-0.07181587826908425,-0.07101453738696811
Deccan,InDecNL,-1900,-3.099287106775021,-0.06318208967085576,0.010122134479223546,-0.13101401689018563,0.11946530110789527,0.2418075896366767,0.15984193874171512,-0.394835304931724,0.1949858534461184,-0.07181587826908425,-0.07101453738696811
Deccan,InDecNL,-1800,-3.099287106775021,-0.06318208967085576,0.010122134479223546,-0.13101401689018563,0.11946530110789527,0.2418075896366767,0.15984193874171512,-0.394835304931724,0.1949858534461184,-0.07181587826908425,-0.07101453738696811
Deccan,InDecNL,-1700,-3.099287106775021,-0.06318208967085576,0.010122134479223546,-0.13101401689018563,0.11946530110789527,0.2418075896366767,0.15984193874171512,-0.394835304931724,0.1949858534461184,-0.07181587826908425,-0.07101453738696811
Deccan,InDecNL,-1600,-3.099287106775021,-0.06318208967085576,0.010122134479223546,-0.13101401689018563,0.11946530110789527,0.2418075896366767,0.15984193874171512,-0.394835304931724,0.1949858534461184,-0.07181587826908425,-0.07101453738696811
Deccan,InDecNL,-1500,-3.099287106775021,-0.06318208967085576,0.010122134479223546,-0.13101401689018563,0.11946530110789527,0.2418075896366767,0.15984193874171512,-0.394835304931724,0.1949858534461184,-0.07181587826908425,-0.07101453738696811
Deccan,InDecNL,-1400,-3.099287106775021,-0.06318208967085576,0.010122134479223546,-0.13101401689018563,0.11946530110789527,0.2418075896366767,0.15984193874171512,-0.394835304931724,0.1949858534461184,-0.07181587826908425,-0.07101453738696811
Deccan,InDecNL,-1300,-3.099287106775021,-0.06318208967085576,0.010122134479223546,-0.13101401689018563,0.11946530110789527,0.2418075896366767,0.15984193874171512,-0.394835304931724,0.1949858534461184,-0.07181587826908425,-0.07101453738696811
Deccan,InDecIA,-1200,-2.9694069705243495,-0.7496802397505088,-0.28356001939426684,-0.3748271975977996,0.17621712191215538,0.054453972593167164,0.3095585292486934,0.15299641507314496,-0.14999199253549622,0.12607671222761593,0.028542822072503703
Deccan,InDecIA,-1100,-2.9694069705243495,-0.7496802397505088,-0.28356001939426684,-0.3748271975977996,0.17621712191215538,0.054453972593167164,0.3095585292486934,0.15299641507314496,-0.14999199253549622,0.12607671222761593,0.028542822072503703
Deccan,InDecIA,-1000,-2.9694069705243495,-0.7496802397505088,-0.28356001939426684,-0.3748271975977996,0.17621712191215538,0.054453972593167164,0.3095585292486934,0.15299641507314496,-0.14999199253549622,0.12607671222761593,0.028542822072503703
Deccan,InDecIA,-900,-2.01602332133828,0.6429830711532888,-0.06821117709389742,-0.17088290435308437,0.24871284696245746,-0.27628868685534014,0.36764780003760084,-0.12409806073050775,0.17224500164757595,0.24090022780968512,-0.05863001891008331
Deccan,InDecIA,-800,-2.01602332133828,0.6429830711532888,-0.06821117709389742,-0.17088290435308437,0.24871284696245746,-0.27628868685534014,0.36764780003760084,-0.12409806073050775,0.17224500164757595,0.24090022780968512,-0.05863001891008331
Deccan,InDecIA,-700,-2.01602332133828,0.6429830711532888,-0.06821117709389742,-0.17088290435308437,0.24871284696245746,-0.27628868685534014,0.36764780003760084,-0.12409806073050775,0.17224500164757595,0.24090022780968512,-0.05863001891008331
Deccan,InDecIA,-600,-2.01602332133828,0.6429830711532888,-0.06821117709389742,-0.17088290435308437,0.24871284696245746,-0.27628868685534014,0.36764780003760084,-0.12409806073050775,0.17224500164757595,0.24090022780968512,-0.05863001891008331
Deccan,InDecIA,-500,-1.759519196428565,0.7976716335624241,-0.3550647769154944,-0.114355920777261,0.2827299102241197,-0.07406700415081603,0.3683621294343532,-0.11069055662428068,0.0777269632599923,0.21414036576980552,-0.010048540617729479
Deccan,InDecIA,-400,-1.759519196428565,0.7976716335624241,-0.3550647769154944,-0.114355920777261,0.2827299102241197,-0.07406700415081603,0.3683621294343532,-0.11069055662428068,0.0777269632599923,0.21414036576980552,-0.010048540617729479
Deccan,InMaury,-300,4.1979398098211,0.24797934778441827,-0.14850744696933607,0.3049823244930502,-0.08715461871425524,-0.17823759542577536,0.09907328280977994,-0.012922067452884666,0.19288763278742266,-0.02749145412950183,-0.010507216651438877
Deccan,InDecKg,-200,-1.1567446157186665,0.3839245623088755,0.4750575288254556,0.3068941016987613,-0.7375515829161594,0.7793921652628601,1.3158534050064894,-0.04669629048236488,0.14237441694509342,0.4794387595527849,-0.061647272859040224
Deccan,InSataL,-100,3.2704602541194143,-0.0012545731544587571,0.5141667953727698,0.443090279400741,0.34406867867023233,-0.07442381870585592,0.24148422321958515,-0.24832132700496506,-0.1984813927396176,0.37021481292799596,0.00979884801276685
Deccan,InSataL,0,3.266929895700692,-0.0058115546022264155,0.5147790929194124,0.4414096531349577,0.3451316572584641,-0.0704034891583804,0.23828815294540376,-0.2483069967717158,-0.18885460790018685,0.3725280103801453,0.011990727326087674
Deccan,InSataL,100,3.275854852302643,0.0034207935101392166,0.5133214015029415,0.4446877803037996,0.3432105698711451,-0.0786820164696101,0.24448326504288956,-0.24828013415968542,-0.20801011576816333,0.3679463091163534,0.01282514226588435
Deccan,InSataL,200,3.2929688411678266,0.035361627757947725,0.5314996342916918,0.44803481158654235,0.3437089719052144,-0.09445780273505629,0.24255380056265063,-0.25282474280375117,-0.190209311330519,0.37295991918859417,0.012630258942998311
Deccan,InVakat,300,3.3939845642751236,-0.05254990186340336,0.44905628518368534,0.2903857785576627,-0.26950633309177313,0.005412017942820385,-0.262827059554529,-0.37978610305243576,-0.11622583989409295,-0.3457748335281922,0.02110101368520318
Deccan,InKadam,500,2.774942668255135,-0.7145038160071144,0.58136829297123,0.3663525528162016,0.16745454857103187,0.231535353263051,-0.1876580346100332,0.2951032522703127,-0.11122077491055787,0.011038102744461355,0.004344195061940763
Deccan,InChaBd,600,3.5855912306687903,-0.2986044873880565,0.4573802736531256,0.008289517704522959,-0.11142053525785427,0.05542202541998396,-0.3702550880375849,-0.31929693073292414,-0.0850037711891748,0.06339782883371943,0.009888873593838788
Deccan,InChaBd,700,3.6527586696228282,-0.2292325727672202,0.446414273968755,0.03291385381416113,-0.1258417897885137,-0.0067907981963719775,-0.32372161356815765,-0.31909176543203427,-0.22891768688411207,0.028977123366587084,0.0164719480275084
Deccan,InRasht,800,3.3263567845048354,0.14109821014470578,0.2841110449679563,-0.3530032498441394,-0.11935663954373618,0.23273807489170062,0.08705314012643918,-0.03275750889552772,-0.23374464846388074,0.19756286206919815,0.0646320390412247
Deccan,InRasht,900,3.325445286434588,0.13884777506003068,0.2843114847516526,-0.353892723872042,-0.11872257639133245,0.23466086429417624,0.0853433346350373,-0.0327241971571865,-0.22882711589173507,0.1987544021697498,0.06819039379422324
Deccan,InChaKl,1000,3.741797108574936,0.06514154442586041,0.676385570835391,0.11296594524883652,-0.05859049327442331,-0.08391905413875259,-0.35428990196825255,-0.2984980132137116,-0.08554719408889071,0.013643594822790012,0.008993648080984774
Deccan,InHoysa,1200,3.315767376478608,-0.6689248213957008,0.054907277879899935,0.09842376883029483,0.15810429580674212,-0.014231943177082703,0.2828422590218869,-0.33446091377361026,0.010356967857348905,0.12204462040534891,0.0014115506635094415
Deccan,InKampi,1300,2.4494992919738894,-1.318482910886638,0.7728046527418756,-0.001805527922915135,-0.5680749136839889,-0.44217586870308473,-0.30581087899692183,0.029509819838997066,-0.19348806900742982,-0.3588804973566062,0.016248170134706388
Deccan,InVijay,1400,3.8042603840784834,-0.35858595083417505,-0.09182196352461693,0.07149648250396376,-0.30502516176277134,-0.43347176517905733,0.2149721824743065,-0.2764235028379155,-0.21133720955997293,-0.15182796216936517,0.0021715090794969735
