,0,1,2
101,19.0,-0.8752558827400208,-2.839461326599121
102,20.0,-2.1168460845947266,-0.7294930219650269
103,21.0,-2.3134636878967285,0.0842907726764679
104,22.0,-0.7866326570510864,-0.7201229929924011
105,23.0,1.3931759595870972,2.833974599838257
106,24.0,2.185154676437378,-0.5775998830795288
107,25.0,1.7124181985855103,-0.4283005893230438
108,26.0,0.5861566066741943,-1.627563714981079
109,27.0,-1.399733066558838,-2.5152385234832764
110,28.0,-2.373804807662964,0.016384942457079887
111,29.0,-1.5593690872192383,-0.11698418855667114
112,30.0,-1.192343831062317,0.7958180904388428
113,31.0,0.2856299877166748,2.273470163345337
114,32.0,2.41571307182312,-0.39546558260917664
115,33.0,1.9196321964263916,-0.6469817161560059
116,34.0,-1.9236946105957031,-1.1637940406799316
117,35.0,-0.4225299060344696,-2.728477954864502
118,36.0,-2.4572644233703613,0.4399398863315582
119,37.0,-2.1602394580841064,-0.04994076490402222
120,38.0,-3.038745880126953,0.3350214958190918
121,39.0,-2.9714534282684326,0.500455915927887
122,40.0,-2.7546072006225586,0.47571948170661926
123,0.0,2.1751294136047363,-3.0236408710479736
124,1.0,0.0808015987277031,-2.408140182495117
125,2.0,-2.5740697383880615,0.37864214181900024
126,3.0,1.7238562107086182,0.4929557144641876
127,4.0,-2.339426279067993,0.3640861511230469
128,5.0,-0.5511124730110168,-2.2965307235717773
129,6.0,1.5800471305847168,2.643101215362549
130,7.0,2.2671117782592773,-0.46928897500038147
131,8.0,1.6919277906417847,-2.0776031017303467
132,9.0,0.7224621176719666,-2.0514814853668213
133,10.0,-1.450379490852356,-2.0332438945770264
134,11.0,-2.5911192893981934,0.5114926099777222
135,12.0,-2.0653321743011475,0.3381754159927368
136,13.0,-0.1230580136179924,-1.9044902324676514
137,14.0,1.8687880039215088,1.5501192808151245
138,15.0,1.7484190464019775,-1.8876744508743286
139,16.0,1.126145839691162,-1.874917984008789
140,17.0,-0.24667522311210632,-1.858597755432129
141,18.0,-2.4942312240600586,0.22782844305038452
142,19.0,-2.0429279804229736,0.9726570248603821
143,20.0,-2.3072352409362793,0.113836869597435
144,21.0,-0.2024613469839096,2.076341152191162
145,22.0,2.2241971492767334,0.8803094625473022
146,23.0,2.281343460083008,-0.5261543393135071
147,24.0,1.6156151294708252,-0.7568821907043457
148,25.0,0.3583771586418152,-1.9160611629486084
149,26.0,-2.0241332054138184,-1.6587010622024536
150,27.0,-2.1455938816070557,-1.2499544620513916
151,28.0,-1.968493103981018,0.9263769388198853
152,29.0,-0.7455226182937622,1.3962076902389526
153,30.0,1.101450800895691,2.81559419631958
154,31.0,2.129359006881714,-0.6638129353523254
155,32.0,1.6667914390563965,-0.8522314429283142
156,33.0,0.6765500903129578,-1.375550627708435
157,34.0,-1.3084737062454224,-0.736920177936554
158,35.0,-2.272899866104126,0.7234261631965637
159,36.0,-1.4048006534576416,0.10891093313694
160,37.0,-0.6029723286628723,0.9598207473754883
161,38.0,1.0294771194458008,-0.47250261902809143
162,39.0,0.9967816472053528,-0.4048197567462921
163,40.0,1.5416337251663208,-0.833630383014679
164,0.0,1.8385452032089233,-2.942803144454956
165,1.0,0.1320142149925232,-2.387284994125366
166,2.0,-2.7015879154205322,0.24598899483680725
167,3.0,1.13605797290802,0.026256820186972618
168,4.0,-1.6082044839859009,-1.9654120206832886
169,5.0,-1.116093397140503,-1.90176522731781
170,6.0,1.0514992475509644,1.774087905883789
171,7.0,0.9371499419212341,0.6245054006576538
172,8.0,1.8531723022460938,-0.5653157234191895
173,9.0,1.3276770114898682,-1.7214208841323853
174,10.0,-0.1685534566640854,-2.321847915649414
175,11.0,-2.4358251094818115,0.08514836430549622
176,12.0,-2.414003610610962,0.7987430095672607
177,13.0,-1.3836824893951416,1.1856086254119873
178,14.0,-0.12720079720020294,-1.0925153493881226
179,15.0,2.4735968112945557,0.45743751525878906
180,16.0,0.5005404949188232,-0.5753021240234375
181,17.0,1.3859827518463135,-0.7298076748847961
182,18.0,0.38705354928970337,-1.6632505655288696
183,19.0,-2.176168203353882,-1.60539710521698
184,20.0,-1.1153823137283325,-0.24435578286647797
185,21.0,-0.2576291859149933,-0.04703352227807045
186,22.0,2.6291921138763428,0.0868772566318512
187,23.0,2.0795133113861084,-0.5758051872253418
188,24.0,1.4710439443588257,-1.0321694612503052
189,25.0,0.4902559518814087,0.1322147101163864
190,26.0,-1.932106375694275,-2.2337238788604736
191,27.0,-2.2035512924194336,0.27198168635368347
192,28.0,-1.4137916564941406,0.6124259829521179
193,29.0,-0.1400819569826126,1.8596693277359009
194,30.0,-0.037630002945661545,1.1344527006149292
195,31.0,2.1001062393188477,-0.4334716498851776
196,32.0,1.2990278005599976,-0.871232271194458
197,33.0,0.31072115898132324,-1.8412350416183472
198,34.0,-2.250506639480591,-1.4596054553985596
199,35.0,-2.578240156173706,0.5761873722076416
200,36.0,-2.5382914543151855,0.4228416383266449
201,37.0,-2.8442330360412598,0.03686792030930519
202,38.0,-2.130769968032837,0.23968644440174103
203,39.0,-1.9320693016052246,0.5043025612831116
204,40.0,-0.40574902296066284,1.260171890258789
