locx,locy,vecx,vecy
1.2692307692307692,-2.6923076923076925,-0.07408941920157298,0.7740985077552158
1.5384615384615383,-2.6923076923076925,-0.0777981710868615,0.7714953962008105
1.8076923076923075,-2.6923076923076925,-0.07555132217864723,0.7265283330766411
2.0769230769230766,-2.6923076923076925,-0.0685655296028823,0.6472322012581144
2.346153846153845,-2.6923076923076925,-0.0584836540715206,0.5458013558818257
2.615384615384615,-2.6923076923076925,-0.047034711402283255,0.43580827910783504
2.884615384615385,-2.6923076923076925,-0.035728857079183406,0.32947886776660984
3.1538461538461533,-2.6923076923076925,-0.025655829413730902,0.23575885234719782
3.4230769230769234,-2.6923076923076925,-0.0174157580204266,0.15953239577834308
3.6923076923076916,-2.6923076923076925,-0.011167882804807648,0.10192314941816748
3.9615384615384617,-2.6923076923076925,-0.0067529139153803906,0.06130118094523893
4.23076923076923,-2.6923076923076925,-0.0038367925191549997,0.03452288702666305
4.5,-2.6923076923076925,-0.002034639866194173,0.018020443568326123
-6.0,-2.5384615384615383,0.39945569513221646,0.16817723488193304
-5.730769230769231,-2.5384615384615383,0.46799495542428543,0.19701382031272066
-5.461538461538462,-2.5384615384615383,0.5197908419201868,0.21875387073307836
-5.1923076923076925,-2.5384615384615383,0.5473372377291722,0.23017972007454524
-4.923076923076923,-2.5384615384615383,0.5464785270880764,0.2294344621880571
-4.653846153846154,-2.5384615384615383,0.5174870472132839,0.21644521570651784
-4.384615384615385,-2.5384615384615383,0.4650411398592521,0.19287719460156863
-4.115384615384615,-2.5384615384615383,0.39711366359611905,0.16163288075982732
-3.8461538461538463,-2.5384615384615383,0.32315104660296073,0.12607648532112808
-3.576923076923077,-2.5384615384615383,0.2521233028206255,0.08925765051208136
-3.307692307692308,-2.5384615384615383,0.19098507185755786,0.05339415610895796
-3.0384615384615388,-2.5384615384615383,0.1438569628502961,0.019765530919843392
-2.769230769230769,-2.5384615384615383,0.11194642140024118,-0.0109807344701552
-2.5,-2.5384615384615383,0.09401052133051131,-0.038241960304310534
-2.230769230769231,-2.5384615384615383,0.08708659553789616,-0.06079942637583914
-1.9615384615384617,-2.5384615384615383,0.08726403735101823,-0.07629933343678019
-1.6923076923076925,-2.5384615384615383,0.09037292974466206,-0.08104676860999394
-1.4230769230769234,-2.5384615384615383,0.0925520608295941,-0.07021442100556485
-1.1538461538461542,-2.5384615384615383,0.09069621320027661,-0.03849568812924742
-0.884615384615385,-2.5384615384615383,0.08277848703974505,0.01883693031596952
-0.6153846153846159,-2.5384615384615383,0.0680280030258567,0.10458458497433354
-0.3461538461538467,-2.5384615384615383,0.04694190904089776,0.21820420671572163
-0.07692307692307754,-2.5384615384615383,0.021128610396050865,0.3546580582043433
0.19230769230769162,-2.5384615384615383,-0.006994488513010462,0.5039565298465615
0.4615384615384617,-2.5384615384615383,-0.03460414027909966,0.6517903982267143
0.7307692307692308,-2.5384615384615383,-0.058919151112633905,0.7814302230307245
1.0,-2.5384615384615383,-0.07763111285070745,0.8766735549699872
1.2692307692307692,-2.5384615384615383,-0.08925246163182773,0.925174770802467
1.5384615384615383,-2.5384615384615383,-0.09331882304825653,0.92120799509895
1.8076923076923075,-2.5384615384615383,-0.09040062737025345,0.8669715660677204
2.0769230769230766,-2.5384615384615383,-0.0819175863670635,0.7719750141338804
2.346153846153845,-2.5384615384615383,-0.06980069897248334,0.6506958164631236
2.615384615384615,-2.5384615384615383,-0.056089958472593925,0.5192718908845424
2.884615384615385,-2.5384615384615383,-0.04257125754374303,0.39225525184646526
3.1538461538461533,-2.5384615384615383,-0.030535110548990066,0.28030441128983885
3.4230769230769234,-2.5384615384615383,-0.020692562058617334,0.18924775472790897
3.6923076923076916,-2.5384615384615383,-0.013231640368110547,0.1204362098858752
3.9615384615384617,-2.5384615384615383,-0.00796187962438591,0.0719374850134107
4.23076923076923,-2.5384615384615383,-0.004484744086222951,0.04000926943342985
4.5,-2.5384615384615383,-0.002340836163485857,0.020395229539298523
-6.0,-2.3846153846153846,0.4057880852029247,0.1707442227330928
-5.730769230769231,-2.3846153846153846,0.4754594644508225,0.2000470762437323
-5.461538461538462,-2.3846153846153846,0.5281302593371136,0.22214796017670804
-5.1923076923076925,-2.3846153846153846,0.5561704640804592,0.23377481270120087
-4.923076923076923,-2.3846153846153846,0.5553553450051382,0.23303604925706284
-4.653846153846154,-2.3846153846153846,0.5259632347739045,0.219851042363274
-4.384615384615385,-2.3846153846153846,0.4727563938246038,0.19590402339206797
-4.115384615384615,-2.3846153846153846,0.4038540490697562,0.16413589312326898
-3.8461538461538463,-2.3846153846153846,0.32888277695897256,0.12795731935864063
-3.576923076923077,-2.3846153846153846,0.25699294352296376,0.09046223514911945
-3.307692307692308,-2.3846153846153846,0.19528906576718108,0.05390688474182918
-3.0384615384615388,-2.3846153846153846,0.1479880180839724,0.01961024610050947
-2.769230769230769,-2.3846153846153846,0.11632540434845524,-0.011721005517210102
-2.5,-2.3846153846153846,0.0990117235748088,-0.039375835999071185
-2.230769230769231,-2.3846153846153846,0.09296381660103764,-0.06194184007874786
-1.9615384615384617,-2.3846153846153846,0.09408595004667278,-0.07675028925619265
-1.6923076923076925,-2.3846153846153846,0.09797791780600648,-0.07964532533744242
-1.4230769230769234,-2.3846153846153846,0.10053315262095606,-0.06519462729301798
-1.1538461538461542,-2.3846153846153846,0.09842413918882154,-0.02739024495963114
-0.884615384615385,-2.3846153846153846,0.0894650253703466,0.03918243476815233
-0.6153846153846159,-2.3846153846153846,0.07282409009191046,0.13781946945229778
-0.3461538461538467,-2.3846153846153846,0.04905767103311181,0.2680559006921527
-0.07692307692307754,-2.3846153846153846,0.019957232721594734,0.4242981042700227
0.19230769230769162,-2.3846153846153846,-0.011769586616209663,0.5952379065387635
0.4615384615384617,-2.3846153846153846,-0.04293886255618916,0.7645278615158642
0.7307692307692308,-2.3846153846153846,-0.07039122632625174,0.9129419217165499
1.0,-2.3846153846153846,-0.09148392989677398,1.021776971645837
1.2692307692307692,-2.3846153846153846,-0.10449682920426748,1.0767231533052508
1.5384615384615383,-2.3846153846153846,-0.1088755078916485,1.0710931913508586
1.8076923076923075,-2.3846153846153846,-0.10525507196280055,1.0073653261829147
2.0769230769230766,-2.3846153846153846,-0.09525385068337595,0.8964980312349408
2.346153846153845,-2.3846153846153846,-0.08108713663222626,0.7552287752786273
2.615384615384615,-2.3846153846153846,-0.06510310702142855,0.6022447166692081
2.884615384615385,-2.3846153846153846,-0.04936178090068779,0.4544168334127919
3.1538461538461533,-2.3846153846153846,-0.035353913844808474,0.32411820740952435
3.4230769230769234,-2.3846153846153846,-0.023901736936298778,0.2181301082144215
3.6923076923076916,-2.3846153846153846,-0.01522277881807351,0.1380427343976168
3.9615384615384617,-2.3846153846153846,-0.009096159298091589,0.08163259121189652
4.23076923076923,-2.3846153846153846,-0.00505934187523711,0.04456525351799069
4.5,-2.3846153846153846,-0.002578394155998112,0.02189564315672889
-6.0,-2.230769230769231,0.4011004087383354,0.16860587225344711
-5.730769230769231,-2.230769230769231,0.47004076865995775,0.19758534642699616
-5.461538461538462,-2.230769230769231,0.5221894748820591,0.21945884618175923
-5.1923076923076925,-2.230769230769231,0.5499957171792043,0.23098780679024097
-4.923076923076923,-2.230769230769231,0.5492764625618332,0.23029618854051548
-4.653846153846154,-2.230769230769231,0.5203063419209282,0.21729745302212133
-4.384615384615385,-2.230769230769231,0.4678032156567102,0.19365066965094935
-4.115384615384615,-2.230769230769231,0.39981711376078916,0.16225975277061094
-3.8461538461538463,-2.230769230769231,0.32590207526299547,0.12649712190007636
-3.576923076923077,-2.230769230769231,0.25515180016603506,0.08942822439984122
-3.307692307692308,-2.230769230769231,0.19463993019432363,0.053300106563484
-3.0384615384615388,-2.230769230769231,0.1485751332647037,0.019449649761630897
-2.769230769230769,-2.230769230769231,0.11819215732459297,-0.011363496255258078
-2.5,-2.230769230769231,0.10218565684750666,-0.038328805397989454
-2.230769230769231,-2.230769230769231,0.09742017511489703,-0.059869868530674004
-1.9615384615384617,-2.230769230769231,0.09969881354037421,-0.0730647969728379
-1.6923076923076925,-2.230769230769231,0.1044738364313393,-0.07339020320440423
-1.4230769230769234,-2.230769230769231,0.10746381464771737,-0.05492065297736925
-1.1538461538461542,-2.230769230769231,0.1051713360560167,-0.011054384866194304
-0.884615384615385,-2.230769230769231,0.09528402999213723,0.0642336514989851
-0.6153846153846159,-2.230769230769231,0.07692270022046943,0.17471180491720836
-0.3461538461538467,-2.230769230769231,0.05069995867716299,0.32003875394903547
-0.07692307692307754,-2.230769230769231,0.01857510207015081,0.4941802659692363
0.19230769230769162,-2.230769230769231,-0.01647698053355008,0.6846831210641143
0.4615384615384617,-2.230769230769231,-0.05093778625899673,0.8733703782921269
0.7307692307692308,-2.230769230769231,-0.0812946388873895,1.0387321847238415
1.0,-2.230769230769231,-0.10459033731920174,1.1597474619303607
1.2692307692307692,-2.230769230769231,-0.1188842332715088,1.2202640449032107
1.5384615384615383,-2.230769230769231,-0.1235346030459389,1.2126742813493023
1.8076923076923075,-2.230769230769231,-0.11923472395083495,1.139692460985331
2.0769230769230766,-2.230769230769231,-0.10778761149268909,1.0136112954399177
2.346153846153845,-2.230769230769231,-0.0916746638394219,0.853271373101344
2.615384615384615,-2.230769230769231,-0.07353355431993268,0.679745504421081
2.884615384615385,-2.230769230769231,-0.05568262354454633,0.5120857230940826
3.1538461538461533,-2.230769230769231,-0.03980214424146918,0.36428856568555246
3.4230769230769234,-2.230769230769231,-0.026820523546566884,0.24404980057709888
3.6923076923076916,-2.230769230769231,-0.01698469962951232,0.15320528029179065
3.9615384615384617,-2.230769230769231,-0.01004651742436363,0.0892748065244551
4.23076923076923,-2.230769230769231,-0.005483898723822134,0.04737579727191003
4.5,-2.230769230769231,-0.002692589448911712,0.021912851421824985
-6.0,-2.0769230769230766,0.38557439805944393,0.16180690892016086
-5.730769230769231,-2.0769230769230766,0.4519627270950327,0.18968828253568304
-5.461538461538462,-2.0769230769230766,0.5022283679552626,0.2107605190249919
-5.1923076923076925,-2.0769230769230766,0.5290976032087243,0.22190479635433924
-4.923076923076923,-2.0769230769230766,0.5285361631632516,0.2213098147966326
-4.653846153846154,-2.0769230769230766,0.5008039248060394,0.2088851834220021
-4.384615384615385,-2.0769230769230766,0.4504474444034304,0.18622259681794712
-4.115384615384615,-2.0769230769230766,0.38523582278811336,0.15611749503739272
-3.8461538461538463,-2.0769230769230766,0.314403199360777,0.12182502412599888
-3.576923076923077,-2.0769230769230766,0.2467552311238248,0.08631612798099345
-3.307692307692308,-2.0769230769230766,0.18915884431892876,0.05178755077651093
-3.0384615384615388,-2.0769230769230766,0.14571355715565723,0.019576931949445132
-2.769230769230769,-2.0769230769230766,0.1176262135666215,-0.009509686163876704
-2.5,-2.0769230769230766,0.10360698495334389,-0.034579324388742436
-2.230769230769231,-2.0769230769230766,0.10053609346750214,-0.05394014490588215
-1.9615384615384617,-2.0769230769230766,0.10419896621740306,-0.06451044687444758
-1.6923076923076925,-2.0769230769230766,0.10998296401831882,-0.06153702877185641
-1.4230769230769234,-2.0769230769230766,0.11350296212559206,-0.038767419380404164
-1.1538461538461542,-2.0769230769230766,0.1111457319731182,0.010828735370830166
-0.884615384615385,-2.0769230769230766,0.10050725605067146,0.09375908392387969
-0.6153846153846159,-2.0769230769230766,0.08067659377498305,0.2142098996658713
-0.3461538461538467,-2.0769230769230766,0.05232062643574464,0.3720104609069232
-0.07692307692307754,-2.0769230769230766,0.01754910033906759,0.5608471312474231
0.19230769230769162,-2.0769230769230766,-0.020425311155074084,0.7673901154345261
0.4615384615384617,-2.0769230769230766,-0.05778667455916789,0.9719794829022168
0.7307692307692308,-2.0769230769230766,-0.09070824331779766,1.1511962794825132
1.0,-2.0769230769230766,-0.11595325758650613,1.2820411939912866
1.2692307692307692,-2.0769230769230766,-0.13138482371013788,1.346761122682886
1.5384615384615383,-2.0769230769230766,-0.1362828463804129,1.3369238609442335
1.8076923076923075,-2.0769230769230766,-0.13139073293723655,1.2554134461819004
2.0769230769230766,-2.0769230769230766,-0.11867326208456974,1.115648775309177
2.346153846153845,-2.0769230769230766,-0.10084552797565838,0.9382758943198882
2.615384615384615,-2.0769230769230766,-0.08079994710394443,0.7464343986612144
2.884615384615385,-2.0769230769230766,-0.061082897884755114,0.5610818944892833
3.1538461538461533,-2.0769230769230766,-0.04354303320365137,0.3976499455173339
3.4230769230769234,-2.0769230769230766,-0.029204587532294095,0.2646618604111012
3.6923076923076916,-2.0769230769230766,-0.01834314256703343,0.16420087132622707
3.9615384615384617,-2.0769230769230766,-0.010689041927634724,0.09359037302112462
4.23076923076923,-2.0769230769230766,-0.005669405089115448,0.04748376218452689
4.5,-2.0769230769230766,-0.0026183565288011397,0.0197146418112163
-6.0,-1.923076923076923,0.3601682263742236,0.1507061620941495
-5.730769230769231,-1.923076923076923,0.42236135965532606,0.17678544016954
-5.461538461538462,-1.923076923076923,0.46952249800949886,0.19653968441027103
-5.1923076923076925,-1.923076923076923,0.49483275442444996,0.2070480821368965
-4.923076923076923,-1.923076923076923,0.4945014693125009,0.2066084279195161
-4.653846153846154,-1.923076923076923,0.468761620495812,0.19512834014763966
-4.384615384615385,-1.923076923076923,0.4218720010721708,0.17409484470905684
-4.115384615384615,-1.923076923076923,0.3611285569971681,0.14613275084339894
-3.8461538461538463,-1.923076923076923,0.29522223612409826,0.11431298889056268
-3.576923076923077,-1.923076923076923,0.23246286190191895,0.0814586194081439
-3.307692307692308,-1.923076923076923,0.17935375562789027,0.04968583806847696
-3.0384615384615388,-1.923076923076923,0.13979629586041528,0.020322710870794316
-2.769230769230769,-1.923076923076923,0.11494690690067833,-0.005784314997324125
-2.5,-1.923076923076923,0.10356083010351298,-0.02768458626055127
-2.230769230769231,-1.923076923076923,0.10259571134604568,-0.043637405137366005
-1.9615384615384617,-1.923076923076923,0.10789431534545901,-0.050524141328617905
-1.6923076923076925,-1.923076923076923,0.11485306581080684,-0.043540487364202525
-1.4230769230769234,-1.923076923076923,0.11904720883624886,-0.016323106198756005
-1.1538461538461542,-1.923076923076923,0.11679745062403275,0.03836797586909898
-0.884615384615385,-1.923076923076923,0.10564186497964588,0.1273466652961753
-0.6153846153846159,-1.923076923076923,0.08465497242886952,0.2551314579130496
-0.3461538461538467,-1.923076923076923,0.054558391611653156,0.42176818339741023
-0.07692307692307754,-1.923076923076923,0.017596145835458047,0.6208655121517
0.19230769230769162,-1.923076923076923,-0.022812989290021318,0.8385725447019144
0.4615384615384617,-1.923076923076923,-0.06259960284726257,1.0542211088530582
0.7307692307692308,-1.923076923076923,-0.09767301047202817,1.2430099841168376
1.0,-1.923076923076923,-0.12456453170857648,1.3804499075590648
1.2692307692307692,-1.923076923076923,-0.1409765310899838,1.4475418853316122
1.5384615384615383,-1.923076923076923,-0.14612591657961613,1.435177712299244
1.8076923076923075,-1.923076923076923,-0.14079774847538254,1.3463242844545773
2.0769230769230766,-1.923076923076923,-0.1270882436466827,1.195230528796593
2.346153846153845,-1.923076923076923,-0.10790128694947712,1.003916937015605
2.615384615384615,-1.923076923076923,-0.08633480575614579,0.7971239037527157
2.884615384615385,-1.923076923076923,-0.06511972653391956,0.5973090750745929
3.1538461538461533,-1.923076923076923,-0.04624242371048394,0.42105925817034984
3.4230769230769234,-1.923076923076923,-0.030807796712492903,0.2775937364428124
3.6923076923076916,-1.923076923076923,-0.01911885348134915,0.16924217801437788
3.9615384615384617,-1.923076923076923,-0.010892851108833297,0.09321794257177772
4.23076923076923,-1.923076923076923,-0.005518994647654328,0.043833653483621414
4.5,-1.923076923076923,-0.0022827646992395366,0.014470121422250678
-6.0,-1.7692307692307692,0.32648616288890725,0.1359178686451989
-5.730769230769231,-1.7692307692307692,0.38313159085823595,0.15960747141111695
-5.461538461538462,-1.7692307692307692,0.4261923168393205,0.17761927855985765
-5.1923076923076925,-1.7692307692307692,0.44944943890522676,0.1872955259122308
-4.923076923076923,-1.7692307692307692,0.44943155176889554,0.18707937330035262
-4.653846153846154,-1.7692307692307692,0.42633177948441925,0.1768775783682951
-4.384615384615385,-1.7692307692307692,0.3840227256846873,0.15804226067601915
-4.115384615384615,-1.7692307692307692,0.3291675785023477,0.1329788204698012
-3.8461538461538463,-1.7692307692307692,0.2697305392974866,0.10452386186005137
-3.576923076923077,-1.7692307692307692,0.2133563757002822,0.07531606618714579
-3.307692307692308,-1.7692307692307692,0.16605856163705554,0.047374672448125245
-3.0384615384615388,-1.7692307692307692,0.13147026686617816,0.022016310785955194
-2.769230769230769,-1.7692307692307692,0.11068152058475612,0.0001234138570593959
-2.5,-1.7692307692307692,0.10251811097828271,-0.017326817016907452
-2.230769230769231,-1.7692307692307692,0.10406525533518414,-0.028626419258085192
-1.9615384615384617,-1.7692307692307692,0.11128244316320554,-0.030766919901198644
-1.6923076923076925,-1.7692307692307692,0.11963279732433862,-0.019104808545228214
-1.4230769230769234,-1.7692307692307692,0.124701815079559,0.012577391637505098
-1.1538461538461542,-1.7692307692307692,0.12278397334541655,0.07146632599256264
-0.884615384615385,-1.7692307692307692,0.1113886162869549,0.1644652708810938
-0.6153846153846159,-1.7692307692307692,0.08959346652872696,0.2963117385996839
-0.3461538461538467,-1.7692307692307692,0.05817930907748969,0.46731066579036773
-0.07692307692307754,-1.7692307692307692,0.01951296928049524,0.6712252546524017
0.19230769230769162,-1.7692307692307692,-0.02280978991183425,0.8941082267318893
0.4615384615384617,-1.7692307692307692,-0.06451160460008944,1.114862185803179
0.7307692307692308,-1.7692307692307692,-0.10129403349783254,1.3079557195718146
1.0,-1.7692307692307692,-0.12951310768266713,1.4480212897844142
1.2692307692307692,-1.7692307692307692,-0.14675503310484295,1.5152642944622645
1.5384615384615383,-1.7692307692307692,-0.15219515458381994,1.500093983869258
1.8076923076923075,-1.7692307692307692,-0.14665256242384206,1.4054570587119135
2.0769230769230766,-1.7692307692307692,-0.1323197455674008,1.2460636438094672
2.346153846153845,-1.7692307692307692,-0.11223521962464302,1.044767012013665
2.615384615384615,-1.7692307692307692,-0.08964199274572063,0.8273201990258658
2.884615384615385,-1.7692307692307692,-0.06740162811222326,0.6171677074606298
3.1538461538461533,-1.7692307692307692,-0.04760000143784791,0.4316969693053745
3.4230769230769234,-1.7692307692307692,-0.031403752619594986,0.28065640458271296
3.6923076923076916,-1.7692307692307692,-0.01914190771191792,0.16662116989784106
3.9615384615384617,-1.7692307692307692,-0.010529393671691933,0.08680469689133734
4.23076923076923,-1.7692307692307692,-0.004933930642209113,0.03533587066454176
4.5,-1.7692307692307692,-0.0016089053009446326,0.00529326434589268
-6.0,-1.6153846153846154,0.2865832702417956,0.11822508707848592
-5.730769230769231,-1.6153846153846154,0.3366970535883306,0.13908428855694113
-5.461538461538462,-1.6153846153846154,0.3749460536298954,0.1550449379065606
-5.1923076923076925,-1.6153846153846154,0.3958154027267018,0.16376055331845762
-4.923076923076923,-1.6153846153846154,0.3962046898257757,0.16384553823345785
-4.653846153846154,-1.6153846153846154,0.3762537827666484,0.15520558774422705
-4.384615384615385,-1.6153846153846154,0.3393741135583562,0.13903578792516824
-4.115384615384615,-1.6153846153846154,0.29147832939788937,0.11748889995909416
-3.8461538461538463,-1.6153846153846154,0.23967096170033725,0.09313639531937318
-3.576923076923077,-1.6153846153846154,0.1908114058057589,0.06841498406862041
-3.307692307692308,-1.6153846153846154,0.15033566887241565,0.0452455791201058
-3.0384615384615388,-1.6153846153846154,0.12156218334474088,0.024940589975930745
-2.769230769230769,-1.6153846153846154,0.10550626325341322,0.008416423376327418
-2.5,-1.6153846153846154,0.10108374648286574,-0.003358365076302791
-2.230769230769231,-1.6153846153846154,0.10554189746294497,-0.008800222406677364
-1.9615384615384617,-1.6153846153846154,0.11499537251144534,-0.005173683854883111
-1.6923076923076925,-1.6153846153846154,0.12500961415164166,0.011770849369669718
-1.4230769230769234,-1.6153846153846154,0.1312107857816421,0.047822282493047055
-1.1538461538461542,-1.6153846153846154,0.12989282621858222,0.10982215032856646
-0.884615384615385,-1.6153846153846154,0.11855828563767055,0.2045184519692036
-0.6153846153846159,-1.6153846153846154,0.09630554368129927,0.33673397310739295
-0.3461538461538467,-1.6153846153846154,0.06398409100010942,0.5070696402901129
